"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"surv[5,70]",0.00460340395397764,0.0109199152253896,4.60739176794944e-07,6.93999222797364e-05,0.000667991848752663,0.00409574997710855,0.0371899472065831,1.11872079660124,22
"surv[5,71]",0.00445173408587305,0.0107419500617676,3.6278956734088e-07,6.10399901746715e-05,0.000612941905893209,0.0038709965089196,0.0363432254377588,1.11866072071517,22
"surv[5,72]",0.00430746053647904,0.0105705171079913,2.85504998293256e-07,5.29324219965295e-05,0.000564649980076153,0.0036572312666409,0.035526242260532,1.11859975936886,22
"surv[5,73]",0.00416998815631327,0.0104035495196407,2.22747303541462e-07,4.62374544288124e-05,0.000518048935912429,0.00345746855182843,0.0347389994382615,1.11853801940305,22
"surv[5,74]",0.00403902145634471,0.0102424362384467,1.73576832782399e-07,4.05898672237169e-05,0.000475799831862097,0.00327799816812472,0.0340282482427345,1.1184758226661,22
"surv[5,75]",0.00391428005090547,0.0100875548390417,1.35093720051257e-07,3.56422793903077e-05,0.000435795410714707,0.00311549409321534,0.0333757394126974,1.11840990237929,22
"surv[5,76]",0.00379507092090129,0.0099359470715369,1.05100597583657e-07,3.12946549458034e-05,0.000399843094225723,0.00295274462634678,0.0327432227230333,1.1183425988805,22
"surv[5,77]",0.003681343985287,0.00978995558643371,8.1756970399654e-08,2.74820350795946e-05,0.00036689078756491,0.00280549879614734,0.0321306976906333,1.11827886740112,22
"surv[5,78]",0.00357266711434733,0.00964796008553509,6.35316218631128e-08,2.41171280282915e-05,0.000335993437435912,0.00266998591985165,0.0315284174410913,1.11820981018667,22
"surv[5,79]",0.00346878757575752,0.00951047193140656,4.93439022384208e-08,2.11473404404269e-05,0.000307695840075877,0.00252549628295423,0.0309463838753425,1.11814026609859,22
"surv[5,80]",0.00336940395100615,0.00937696487802595,3.83050539558316e-08,1.85424591128774e-05,0.000282749960212198,0.00238849984295386,0.0303058723904905,1.11807243072356,22
"surv[5,81]",0.0032742538528166,0.00924720273812995,2.97160483315359e-08,1.626e-05,0.000260296235086103,0.00226249850696685,0.0296758696485537,1.1180048458412,22
"surv[5,82]",0.0031831885009999,0.00912111641765607,2.30375938080793e-08,1.42324835516574e-05,0.000238444962203021,0.00214474259780315,0.0290658668789945,1.11793554068433,22
"surv[5,83]",0.003095935024568,0.00899859264327224,1.7849471914876e-08,1.2454924929642e-05,0.000218146418719171,0.00203323330275184,0.028465864037574,1.1178627806314,22
"surv[5,84]",0.00301231850731802,0.00888052469247485,1.3822137293541e-08,1.08948320623036e-05,0.000199647739781847,0.00192797187473319,0.0278856061362412,1.11779287918528,22
"surv[5,85]",0.00293203233900006,0.00876448698719162,1.06955828644194e-08,9.61120888110944e-06,0.000182949173269518,0.00182971783030417,0.0273256031483516,1.11772085251845,22
"surv[5,86]",0.00285506548739374,0.00865285495490243,8.27490879998817e-09,8.50466684801705e-06,0.000167599880668215,0.00173671609932356,0.0267753447455305,1.11765070067277,22
"surv[5,87]",0.00278123143587749,0.00854427538198851,6.3969688663111e-09,7.50046419976048e-06,0.000153749926829251,0.00164871428067496,0.026235596961748,1.1175801844308,22
"surv[5,88]",0.00271015024041494,0.00843724158166399,4.94272830887901e-09,6.59154335005981e-06,0.000141748509692342,0.00156545929167783,0.0257153382527851,1.1175077696383,22
"surv[5,89]",0.00264190705125308,0.00833396776913187,3.81615019872775e-09,5.80136977861573e-06,0.000130595367452295,0.00148645711546818,0.0252053349314423,1.11743408080333,22
"surv[5,90]",0.00257631373010271,0.00823366029461021,2.94609461823559e-09,5.10749405983712e-06,0.000120341264743229,0.00141245485481228,0.0247055873431454,1.11736311618347,22
"surv[5,91]",0.00251323839464099,0.00813580937943592,2.27452747299402e-09,4.50649991679917e-06,0.00011098540444581,0.001341452449821,0.0242253281506329,1.11729046230915,23
"surv[5,92]",0.00245242855586873,0.00804014521283878,1.77009592990020e-09,3.97999962324177e-06,0.000101938216582398,0.00127146410612992,0.0237553246969757,1.11721821472355,23
"surv[5,93]",0.00239405683406777,0.00794858576564062,1.37716781351285e-09,3.5152493335781e-06,9.34613716997563e-05,0.00120323239603531,0.0232953211796814,1.11714632694928,23
"surv[5,94]",0.00233773881634293,0.00785782794281564,1.07064936760454e-09,3.10549891391769e-06,8.57141668570604e-05,0.00113924595945709,0.0228455738867945,1.11707425582114,23
"surv[5,95]",0.00228342977823331,0.00776913290975716,8.32429907250398e-10,2.72773762150043e-06,7.86212782902949e-05,0.00108274783203295,0.0224076175727809,1.11700043914841,23
"surv[5,96]",0.00223112226432602,0.00768396233435301,6.46793315868015e-10,2.38893755965181e-06,7.21227869677815e-05,0.00103173457889139,0.0219796556744087,1.11692975863131,23
"surv[5,97]",0.00218066558784968,0.00759952694367641,5.02446546928274e-10,2.09273994455222e-06,6.61688506776414e-05,0.000984942218675975,0.0215711800693019,1.11685883088532,23
"surv[5,98]",0.00213201589711671,0.0075183002922585,3.90156452863269e-10,1.84949494017274e-06,6.07145452095294e-05,0.000940096813440298,0.0211632076759518,1.11678616548543,23
"surv[5,99]",0.0020849055081649,0.00743741489494052,3.02794958586701e-10,1.64099179328652e-06,5.57149010588729e-05,0.000891187955215345,0.020764976378782,1.11671406998797,23
"surv[5,100]",0.00203957333286283,0.00735997381812277,2.34892705203215e-10,1.45574684945549e-06,5.12099521577594e-05,0.000843481697322674,0.0203864882314711,1.11664186615771,23
"surv[5,101]",0.00199576717379777,0.00728416102413586,1.82179349145346e-10,1.28699883570437e-06,4.73299619691375e-05,0.000798368723204565,0.0200079960916587,1.11657113702637,23
"surv[5,102]",0.00195346180188624,0.00721024941459475,1.41240954376442e-10,1.13474003544596e-06,4.3809998858708e-05,0.000755799284767773,0.0196397499379247,1.1165000018873,23
"surv[5,103]",0.00191251626377644,0.00713784227099344,1.09460006083499e-10,9.98317583606336e-07,4.05749109672467e-05,0.000716499476134793,0.0193189989893054,1.11642755722349,23
"surv[5,104]",0.00187289942585355,0.00706693125022852,8.47624863368146e-11,8.78346417337232e-07,3.75897007170847e-05,0.000680495025768566,0.0190274935733959,1.11635735031474,23
"surv[5,105]",0.00183463400387597,0.0069976382276281,6.56387139118161e-11,7.72823341934674e-07,3.482439662076e-05,0.000646386566982526,0.0187359832569427,1.11628590823963,23
"surv[5,106]",0.00179752960135056,0.0069296084064024,5.08097034362786e-11,6.80099449150179e-07,3.22690315937743e-05,0.000614074812117032,0.0184559830015256,1.11621484667767,23
"surv[5,107]",0.00176164196512752,0.00686331109516729,3.93103106792398e-11,5.98524960852134e-07,2.99035449403579e-05,0.000583509527089188,0.0181762348340236,1.1161453148175,23
"surv[5,108]",0.00172690397697974,0.00679824014231186,3.04052672120169e-11,5.26449935915688e-07,2.76835330115215e-05,0.000554442115068599,0.0179064865934413,1.11607464243838,23
"surv[5,109]",0.0016931753613914,0.00673429163342841,2.3511227643745e-11,4.62924658066847e-07,2.55194337711478e-05,0.00052687349777274,0.0176367382668055,1.11600488349433,23
"surv[5,110]",0.00166061265530334,0.00667333847799562,1.81755182499808e-11,4.0699908012948e-07,2.35249102017415e-05,0.000501858857540625,0.0173769898560503,1.11593653182618,23
"surv[5,111]",0.00162902319003147,0.00661229233473547,1.40463411045779e-11,3.57923366757855e-07,2.16899907791589e-05,0.000478146657368472,0.0171269897073199,1.11586564522861,23
"surv[5,112]",0.00159834662398725,0.00655229536693218,1.085170374241e-11,3.14449416511604e-07,2.00047744301204e-05,0.000455608074543945,0.0168769895541633,1.11579624958504,23
"surv[5,113]",0.00156864176015516,0.00649480909280172,8.37803945869494e-12,2.75699945619328e-07,1.84493902338262e-05,0.000434192023211857,0.0166274926422348,1.11572782086631,23
"surv[5,114]",0.00153975482048022,0.00643712342166328,6.46697770625651e-12,2.41248744052003e-07,1.70995789421845e-05,0.000413849812432546,0.0163874925340595,1.11565902311715,23
"surv[5,115]",0.0015117683495083,0.00638190170996176,4.98997033951407e-12,2.111212825203e-07,1.58496845394474e-05,0.000394556036741068,0.0161574924273641,1.11559033466882,23
"surv[5,116]",0.00148464978212281,0.00632788415744361,3.8494754595021e-12,1.84718098086042e-07,1.4654930910789e-05,0.000376161632335606,0.0159277437798196,1.11552175237336,23
"surv[5,117]",0.0014581925412733,0.0062732927787559,2.96912891577409e-12,1.61639856996034e-07,1.35449916943496e-05,0.000358641158807806,0.0156979950151177,1.11545462074102,23
"surv[5,118]",0.00143259127941038,0.00622128796865689,2.28867925608918e-12,1.41436125130822e-07,1.25699960222746e-05,0.000342044174229421,0.0154779949440311,1.11538648081806,23
"surv[5,119]",0.00140768746380511,0.00617015510184213,1.76385439094149e-12,1.23707042302249e-07,1.16699957155091e-05,0.000326246666559091,0.0152582460747241,1.115320391725,23
"surv[5,120]",0.00138350447383474,0.00612000951322529,1.35851609269392e-12,1.0830452669964e-07,1.08099814985966e-05,0.000310849020948844,0.0150384970750949,1.11525208395875,23
"surv[6,1]",0.989271756487026,0.00464949813159519,0.976802499875239,0.9873,0.9904,0.9925,0.9951,1.14171783892925,25
"surv[6,2]",0.960905588822355,0.0104346895476884,0.934902499869648,0.9558,0.9626,0.9681,0.9762,1.11827420384656,25
"surv[6,3]",0.908862574850299,0.0178116498866669,0.867312496488275,0.898949995828776,0.910949998627806,0.9213,0.936794999479538,1.09637208423017,28
"surv[6,4]",0.827506886227545,0.026150101236713,0.769619989871795,0.811449995379023,0.8298,0.8458,0.871094999440278,1.08216174378577,30
"surv[6,5]",0.7164,0.0342324737309803,0.645912495285148,0.695,0.7179,0.741049994939157,0.777384994353318,1.073427874216,32
"surv[6,6]",0.593501696606786,0.0403520948100617,0.513407497864329,0.565799973495111,0.593649997894382,0.622474998493835,0.665582491021615,1.0623409245788,37
"surv[6,7]",0.48315628742515,0.0434550207290557,0.3983,0.452474981356681,0.482849976700838,0.5141,0.563092498051394,1.04918863303579,46
"surv[6,8]",0.395597005988024,0.0440894281358312,0.311617480863101,0.364974874215602,0.394499987325729,0.427449991225676,0.479092497709607,1.03899776283615,59
"surv[6,9]",0.328027744510978,0.0435454606309433,0.244817475650911,0.297824996852531,0.326899984704802,0.3578,0.41409749970564,1.03474813399504,69
"surv[6,10]",0.275895508982036,0.0426823706584509,0.192649748601846,0.247124996206885,0.275,0.304874996924633,0.360089994580874,1.03663951469527,65
"surv[6,11]",0.235207584830339,0.0418955795135062,0.155704996871624,0.206649981859227,0.235449994691017,0.2648,0.319859902147184,1.04352556658721,54
"surv[6,12]",0.20289748502994,0.0412886336537464,0.126612475995449,0.174124994616967,0.2017,0.231974995958035,0.2876,1.05383060330667,43
"surv[6,13]",0.176739910179641,0.0408234555515423,0.1032,0.147899898671425,0.174949992855101,0.2046,0.260287488279933,1.06579663531808,36
"surv[6,14]",0.155145089820359,0.0404290639296989,0.0837287322160476,0.125124992509488,0.1536,0.1819,0.238994997959127,1.07819336981151,30
"surv[6,15]",0.13698497005988,0.0400188544306201,0.0673659896027652,0.106149964694799,0.134949916635765,0.163449793261699,0.223079964955345,1.09001656687936,27
"surv[6,16]",0.121458832335329,0.0395337860253269,0.0546054892250008,0.0911899983553232,0.120449989622249,0.147399898143911,0.209087485405643,1.10080663073022,24
"surv[6,17]",0.107981996007984,0.0389291074416276,0.0432274747365015,0.0781774854965515,0.1069,0.134074993005906,0.195552273618216,1.11037872599547,23
"surv[6,18]",0.0961968962075848,0.0381978835740629,0.0348147374060847,0.0668699977572888,0.0940299994682548,0.121074992254733,0.183157306558182,1.11883354318289,21
"surv[6,19]",0.0858683333333333,0.0373491753458848,0.0276289432991759,0.0569174985178516,0.083384999850093,0.109549965748204,0.170992493578108,1.12618339381674,20
"surv[6,20]",0.0768106716566866,0.03641385296413,0.0224407495116263,0.048749923181895,0.0731949711387333,0.0987874839547467,0.159897499237491,1.13263984057767,20
"surv[6,21]",0.0688527375249501,0.0354092427381423,0.0174784203731436,0.0417349991016171,0.0642,0.0899674348119032,0.150854736246732,1.13829931914551,19
"surv[6,22]",0.0618531037924152,0.0343610043973399,0.013529615439774,0.0352549989365222,0.0566849503836777,0.08198,0.142649655188865,1.14326774492964,18
"surv[6,23]",0.0556846317365269,0.0332841601349534,0.0104393352084831,0.0298324996857805,0.0497649997488195,0.0746024988688541,0.134982455612301,1.14766462810022,18
"surv[6,24]",0.0502414590818363,0.0321983127906147,0.00802954506503916,0.0253323932858876,0.0438249768967423,0.0677449329482613,0.129752157738625,1.15157737615126,18
"surv[6,25]",0.0454299431137725,0.0311176045919704,0.00619949057414892,0.0217449982759941,0.0385599883298737,0.0615999975644078,0.122174899725364,1.15505449531582,17
"surv[6,26]",0.0411691147704591,0.0300511411941166,0.00489973792103199,0.0184299918669776,0.0340549966965202,0.0561224984963243,0.115782448223249,1.15818862424868,17
"surv[6,27]",0.0373885294411178,0.0290056049146639,0.00382106914422027,0.015494939626337,0.0300949298055337,0.05141,0.109192489937153,1.16101501970741,17
"surv[6,28]",0.0340285346307385,0.0279895493503442,0.00296567202132126,0.0131374935824281,0.0264949882053191,0.0472874998017307,0.103992489433053,1.16356006170626,17
"surv[6,29]",0.0310372172654691,0.0270075710051995,0.00227077272343014,0.0111624790346372,0.0233999465811356,0.043147494565952,0.0988827396152101,1.16587117060141,17
"surv[6,30]",0.0283686300399202,0.0260631177336198,0.00174117128892414,0.00954416531830491,0.0207799783445508,0.0392698622094335,0.095316998157306,1.16799271934446,16
"surv[6,31]",0.0259836472255489,0.0251565418330377,0.00136063600319152,0.00813774391145032,0.0182399972587717,0.0358449989536344,0.0919347004635883,1.16991458349256,16
"surv[6,32]",0.0238479767165669,0.0242896823137906,0.00106122211831541,0.00694624998650415,0.0162549807751347,0.0330049715664806,0.0887208136112802,1.17169083409539,16
"surv[6,33]",0.0219321260678643,0.023462334025131,0.000826619737741846,0.00584821762129709,0.0142949991255684,0.0300624847074602,0.0856678482717507,1.1733383544018,16
"surv[6,34]",0.0202101669161677,0.0226758414020055,0.000643183143373307,0.0049512484672248,0.0125349192259065,0.0274374996582728,0.0827658143933577,1.17485577922649,16
"surv[6,35]",0.0186594529640719,0.0219261506089532,0.000499902513060979,0.00424424944799901,0.0110849718087147,0.0250549985028943,0.0794006571023546,1.17627069607507,16
"surv[6,36]",0.0172607441996008,0.0212157636120213,0.000387880991035479,0.00356323359441204,0.00979449539282142,0.0229249983637553,0.075786207967703,1.17758085840814,16
"surv[6,37]",0.0159965801876247,0.0205403941790669,0.000291307100802611,0.00300423627019602,0.00865199907535825,0.0210774639208531,0.0723703968379924,1.17881270905876,16
"surv[6,38]",0.0148520476457086,0.0199004763642519,0.000211681915346617,0.00252798520509918,0.0076979906469156,0.0194174995171052,0.0691337389566552,1.17995118522868,16
"surv[6,39]",0.0138138393183633,0.0192933828781771,0.000153352021085422,0.00213299929720428,0.00683599992685782,0.0178949979036615,0.0662942402534695,1.18103115881664,16
"surv[6,40]",0.0128706905588822,0.0187185329309244,0.000111893460228178,0.00179524994778856,0.00601199700598728,0.0164449794520381,0.0638229111006628,1.18204486613883,16
"surv[6,41]",0.0120121626562874,0.0181733853306818,8.36601223065684e-05,0.00151271738102034,0.00528349467682139,0.0151399900837331,0.061464799649007,1.18300240133335,16
"surv[6,42]",0.011229493346008,0.0176571841076305,6.12696406646198e-05,0.0012727411127757,0.00471649234071254,0.0139074993257417,0.0592444203949319,1.18390103835865,16
"surv[6,43]",0.0105147164341317,0.0171671804494771,4.70273625628163e-05,0.00106524991202002,0.00419349853940597,0.01275,0.0571234855355892,1.18475364208192,16
"surv[6,44]",0.00986095302015968,0.016702419978608,3.60432060693819e-05,0.00090339998339851,0.00372149996641139,0.0117149711414673,0.0551777482090453,1.1855626177061,16
"surv[6,45]",0.0092618995748503,0.0162615790764367,2.66928636073601e-05,0.000768431937008873,0.003321,0.0108424575405221,0.0534522280076834,1.18632965245068,16
"surv[6,46]",0.00871245359035928,0.0158444601170051,2.04572142576454e-05,0.000651722797698971,0.00295599932340994,0.0101323876384802,0.0513682488364342,1.18706087595863,16
"surv[6,47]",0.00820727637963074,0.0154468514981787,1.56547221096659e-05,0.000550072413843869,0.00261593100061909,0.00936770223572295,0.0495164951671945,1.18775985396974,16
