incremental_utility_cam,incremental_cost_cam,incremental_utility_niv,incremental_cost_niv,incremental_utility_sin,incremental_cost_sin,incremental_utility_tor,incremental_cost_tor,incremental_utility_pem,incremental_cost_pem,incremental_utility_tis,incremental_cost_tis
0.199338762,5528.961653,0.337949495,67199.33242,0.619701945,16256.75344,0.444694459,12662.77478,-0.128254472,66097.33568,0.095993508,6722.82642
0.641568073,17487.25296,0.221962701,65917.66992,0.296163466,10360.04912,0.542085859,17074.57865,0.246599552,85024.63695,0.411124184,15301.49473
0.523351971,14278.27278,0.338206513,70099.05518,1.249502786,27239.14196,0.367504481,11026.49273,0.19048899,72670.40631,0.353393065,12193.40816
0.463073374,13989.62224,0.27741845,69465.2878,1.012151372,25224.71988,0.307747344,11073.7051,0.296559444,90091.24531,0.516232193,16604.414
0.452643327,12271.93694,0.329673801,70564.28519,0.759313003,16688.47541,1.051655193,18855.2578,0.976562516,102627.796,0.909922556,24035.47545
0.135465854,6605.242238,0.279432724,64761.09391,0.724808319,18640.0146,0.396266411,11746.6021,0.162495522,69155.16177,0.381414493,13023.11506
0.145442925,5503.068025,0.316050146,61504.9632,0.398550716,9825.014404,1.149118381,26242.98209,0.880697587,116219.8213,1.461826098,32552.43733
0.833131515,17043.75436,0.355616375,69639.29253,0.144402596,6630.746545,0.37311252,9439.092016,0.521245024,81207.87694,0.332859169,10624.23975
0.451025432,11719.52574,0.293693344,65446.04713,0.469144608,12816.65917,1.308120637,28937.73759,-0.043439429,70584.64123,0.564374307,15092.39234
0.169005608,5246.124959,0.306588952,61637.82953,1.236952565,27984.98871,0.766500134,17822.62622,0.108140132,66983.54565,0.328510122,10466.37502
0.352481255,12410.34813,0.251426332,58528.09546,0.71845357,18900.4908,0.53384031,15431.0576,0.721799624,72681.16047,0.260300362,10441.6588
0.676778253,17443.93156,0.304654183,72909.92489,0.580042215,15796.95833,0.69234198,17644.61575,0.05275358,61647.01485,0.304761447,10311.6961
0.508430632,14121.1677,0.337842935,66768.52645,0.57657781,14848.55065,0.876679287,20204.98878,0.79293867,81245.42105,0.893924598,19551.71884
1.020459137,23211.34745,0.298543281,62243.83008,0.512765846,14410.86461,0.638742386,16002.52721,0.226457425,65387.70201,0.352775056,11778.58779
-0.299840363,-2230.23834,0.27878288,70238.067,0.218912323,9765.249764,0.417235945,11702.16871,-0.306149978,70240.11052,0.142803742,6929.346195
0.717735592,17285.46437,0.328143211,70276.98931,0.359007413,10480.25839,0.763412573,17938.84115,0.064030676,69086.39656,0.843503546,20282.4936
0.707680464,18906.46532,0.272534082,66656.22264,1.416661104,32902.17036,1.473274284,33576.34244,0.862626245,106381.9236,0.803277453,21398.25177
0.924909841,20903.19509,0.32021488,61193.64356,0.38970578,11057.55458,0.756864549,17536.59237,-0.010695071,70180.7564,0.118464393,6457.751636
0.635020284,15556.10675,0.324991307,58875.0293,0.488966975,12263.44515,1.975759513,42989.14703,0.557633366,82278.58447,0.484665833,13974.85229
0.33490587,11480.33757,0.295285423,64721.90205,0.771533081,20884.2173,0.477671512,14443.69766,0.410495577,101767.0387,0.166198334,8590.818159
0.75319037,15462.48665,0.30234778,65761.50351,0.235458487,6260.663726,0.554413421,12885.28681,0.450555994,92497.7783,0.619543531,15868.98704
1.171166267,27243.8988,0.323713957,70009.14943,0.903659785,22750.5038,1.207021585,28437.37076,0.629640624,90161.94832,0.364122199,12511.62469
0.182280269,7676.515478,0.262756405,58752.79564,0.849185905,22711.47825,1.186688401,29213.65648,0.311001981,90652.43169,0.38863431,13741.37822
1.098447665,23189.59992,0.331231297,71199.64031,1.140463169,24748.64815,1.808257015,35785.78936,0.638044222,80044.34247,0.92645468,21663.13564
0.495498678,14594.21092,0.282222807,65738.56479,0.657313821,18138.94495,0.624575189,16810.39984,0.394517687,85057.8853,0.191153472,9332.678879
0.422242345,11941.06291,0.305810489,66507.55112,0.629672643,16578.12057,0.900996555,21823.35199,0.220510194,81184.66942,0.676835126,18598.57812
0.446258339,12194.09342,0.344187965,75771.83375,0.592899032,15018.77051,1.641433338,34643.64564,0.092995961,70843.17221,1.292863708,29016.13822
0.618578209,17048.53637,0.269591435,65752.19016,0.615389329,18175.86327,2.546285043,65240.95453,0.378258882,78926.33633,0.89626105,28558.31013
0.294538804,9965.144492,0.315705957,65382.31885,0.531472122,14354.11008,0.827281503,20186.2369,0.436636216,96983.03091,0.347144843,11764.70904
0.450350281,12558.47374,0.333117967,60452.67242,0.554196525,14788.75561,0.746349102,17825.08218,0.585413025,76375.09362,0.788782925,18966.48124
0.828410595,20417.5363,0.305298543,67560.38613,1.111631986,28201.80575,0.746378133,19887.9118,0.745037863,93723.98161,0.433656434,14386.6632
0.705051923,16033.65841,0.344912867,65008.18332,1.299463902,28325.4157,1.718832555,36520.91307,0.419762135,85826.52148,0.453105579,13924.309
0.461900331,11241.62132,0.306690725,64347.31045,1.425867564,30518.52797,0.366914599,8571.943205,0.529537854,85573.31098,0.643129217,17401.03046
0.990050658,23292.44813,0.312121909,64843.86238,0.387977378,11851.01884,0.639882248,16999.15497,1.439998629,104231.9318,0.779203918,21553.91765
0.14767416,6497.503806,0.319901611,69114.27062,0.026972132,3588.063522,-0.159677,-367.4514431,0.117865872,64364.22003,0.254033791,9361.610459
0.815045602,19059.4446,0.26514417,61785.20073,0.762238125,18395.63711,0.551523774,12983.5759,0.739552901,74479.74935,0.380226737,11936.2977
1.179092306,27808.05859,0.300243776,66210.81039,0.892262374,22445.98225,0.622374421,17439.46055,0.325224741,67282.21179,1.823418648,41417.32472
0.339074652,14167.84978,0.248733482,67965.79247,0.104195121,7077.68029,0.823728463,27639.54049,0.204426037,77564.82238,0.456835703,18157.85787
0.606039903,15925.8663,0.330644575,64076.4602,0.450565317,13816.80894,0.414455127,13281.78439,0.310062604,85757.64739,0.43637173,15627.01657
0.694142486,15197.5899,0.317039471,65578.48241,1.479069988,32895.68786,1.51645742,35051.0456,0.232846979,75801.41395,0.373118167,11699.22935
0.862860896,21218.54561,0.321125357,65448.25568,0.722335024,19356.13058,0.97783402,24532.20196,0.738972442,87072.5972,0.849960321,20461.19019
0.799745201,21595.97372,0.287625468,66630.46217,0.902708214,25859.36362,0.230587594,8362.849962,-0.11780296,67908.69568,0.612110498,18384.44564
0.203620437,6485.552492,0.270680976,65432.027,0.186438743,7882.94949,0.155243467,6328.882967,0.000248446,72757.534,0.099980629,5859.391181
0.788685189,19666.2891,0.27986679,64534.76282,0.37472566,11335.85809,0.582639268,14950.33558,0.647810622,83027.20303,0.172096858,8100.006006
0.748256888,18406.13046,0.287541262,61921.05521,0.418314014,12196.2074,0.637467668,15696.13257,1.44331309,92643.20928,0.482582752,13405.44479
-0.286856232,-1226.763441,0.304252958,63084.19387,-0.145318722,1557.89874,-0.159557531,1032.115448,-0.240087944,75415.38211,0.062311475,6071.45464
0.191372325,7697.21272,0.30784935,60989.85933,0.222238771,8720.398819,0.319626861,10269.83865,0.71203683,105207.1101,0.625679295,18042.19761
0.559761688,13347.12649,0.316419782,60440.93843,0.635655557,15535.88455,1.209126081,25113.23953,0.785744217,84813.53584,0.378174852,9714.684083
0.774673426,17660.0756,0.285926132,61003.37863,0.459623162,12278.82089,0.71704804,16388.66121,0.713338565,79084.8911,0.20371355,8263.898939
0.613809309,17094.30921,0.293816364,66315.64119,0.723815056,18786.59151,1.087678098,25721.80071,0.563635462,91869.54325,0.55812215,16719.3054
0.416639228,11645.22784,0.292307137,66252.61674,0.676318528,17623.10937,0.61919153,15616.82308,0.210573184,74169.72082,0.470465483,14331.62932
0.955149036,18578.48863,0.345475993,64059.586,0.890083174,18680.64287,0.484593005,11191.40184,0.038222574,71048.96874,0.685818054,16208.33141
0.576469047,15237.05944,0.270906067,70227.87086,0.706093304,21566.98017,0.935943937,30988.74172,0.538910189,87990.7427,1.017332665,29332.37942
0.863472272,21817.58299,0.271500187,63376.13871,0.722751793,19981.99148,0.264370056,9973.380605,1.182898935,109127.6201,0.872477587,21782.05874
0.34878061,11596.43979,0.297982744,61379.8855,0.871076022,26113.89348,0.944048021,22310.13618,0.484672045,80705.20151,0.329576392,11731.5296
0.354845374,10756.60515,0.315704909,63837.15787,0.587012321,14977.99957,1.08553104,25223.84688,0.730337699,87897.11009,0.340288592,9650.016272
0.338688867,10311.59171,0.320214479,75182.78512,0.884875477,21287.23134,0.695439961,15885.75771,0.474009992,80408.13913,0.608280096,15498.00713
0.530182653,16489.4177,0.253881947,64958.79733,0.526885929,17548.87676,0.934404019,25923.4756,0.285848518,89264.85212,0.693981089,20950.86223
0.094897178,6179.75714,0.322034835,63966.16574,0.543149707,14468.81455,1.286789708,26536.7518,0.812392828,102242.1861,0.594189132,16543.29396
0.184781461,7651.917283,0.282763622,63993.278,0.633516561,17764.32558,0.740205359,19568.07145,0.124026275,75429.81382,0.813728362,22132.03579
0.83292864,25319.54919,0.284499541,66773.88169,0.460479036,15364.42777,0.778514087,20298.41258,0.029738216,78203.33105,0.336074053,11653.34125
0.801235927,21161.6265,0.295762436,64771.1542,0.786700049,21267.04518,1.069067736,26671.22663,0.489352771,85962.28556,0.894397378,23626.40977
0.655169016,14533.247,0.32703176,65664.12403,0.734897392,19661.63978,0.418829951,11391.45881,0.379635544,75130.42174,0.687752804,19841.4896
0.144190277,6200.057274,0.321753775,62606.53869,1.21080102,27913.28985,0.791136403,18059.2517,0.023888799,68856.58227,0.31603401,11307.09166
0.851140992,21462.30151,0.253069466,63157.56585,0.603903823,15564.19122,0.430122202,12003.81682,0.321458888,82892.54903,0.658998143,18407.69572
0.995847604,23821.66506,0.320725387,65752.0218,0.484683987,14723.01195,0.21675964,8360.721211,-0.042433452,64870.47604,-0.215439893,1535.84923
0.498536188,9894.503045,0.253243593,64837.13169,0.702554273,17197.76561,0.278625398,7988.392027,0.147890494,67448.4299,0.472269055,10355.78196
0.60666132,13909.90254,0.309467921,67365.25179,0.46577367,11236.6166,0.821605031,17246.45119,0.802806091,95608.35678,0.486256798,14090.63634
0.780602018,20673.17711,0.303676518,66685.38092,0.276700484,9805.450424,0.645984235,17055.48871,0.342564194,94172.74706,0.682418515,19743.33892
0.9272995,18804.25444,0.326778406,58804.35134,0.997265302,22261.33318,0.771922767,17471.66385,0.382998287,83837.37741,0.473438664,12769.45825
0.500633068,16339.71011,0.27471039,70127.98593,0.313581296,11510.16341,1.19066681,28636.74026,0.121437335,84820.3788,0.449210509,15404.7225
0.181126665,7236.200014,0.287131776,65189.6122,0.435110145,12400.39924,0.394891431,11078.90385,0.415901102,81961.96838,1.086204078,26123.97109
0.258756148,8486.249088,0.318476014,67857.75554,0.732981533,18135.08667,0.542886914,13961.62242,1.161193072,82669.64261,0.162845767,9167.563021
0.398816236,13114.06436,0.293959465,68559.61249,0.918391041,24951.07976,1.61931435,37222.37873,0.64611217,103507.3039,0.7819133,22734.05026
0.4847409,15957.75776,0.228730605,68361.05153,0.555028845,18112.1847,0.57952365,18398.12099,0.474187784,103489.1872,0.18418779,10000.28018
0.249345471,6988.137395,0.263398642,62522.77669,0.418174933,10803.37021,0.180991162,6608.136944,0.220525174,67471.56968,0.662786388,18055.85474
0.785360218,16747.40599,0.294436521,64820.39432,0.507451173,13359.95106,0.255379765,6623.497178,0.288322785,78275.20738,0.591125824,13194.41565
0.844375576,21049.9696,0.290644511,64266.57654,1.041770411,26077.549,1.039499835,25010.5356,0.32545027,78797.41112,0.605021466,17274.15165
0.410905041,8747.119242,0.327137476,65562.88351,1.367573884,25511.38251,0.599364085,11870.74352,0.635172499,99198.10025,0.90878545,20740.99477
0.669268694,21895.24934,0.273122505,62393.57542,0.334191891,14016.52468,0.808291138,22320.98458,0.231534256,75791.68741,0.111377565,7949.934384
0.149111538,6095.12161,0.305505553,68257.46138,1.04894513,25506.32528,0.793098526,19094.1704,0.436653076,86978.96889,0.552023325,15100.84177
0.760476624,17919.44085,0.325271608,63767.28066,0.618504526,16775.87561,0.376432402,11528.16225,0.34664769,78292.27415,0.385511502,13170.9537
0.124929769,6927.376575,0.321415408,65809.15954,0.168336765,8089.169132,0.377213058,10941.47994,-0.001006566,69674.55279,-0.206850322,1061.587729
1.722728739,35212.71896,0.267559223,71218.0662,0.651169514,14096.18691,0.425999376,11948.59561,0.220776721,80261.42066,0.537232252,14826.66116
0.226251457,9124.111898,0.282638513,68822.00663,0.251073926,10348.9019,1.200752416,31168.46611,0.399631963,100649.4389,0.496804215,15482.55653
0.726373994,16820.7712,0.338430284,69636.59903,0.277274665,8372.801763,0.184596203,6425.219715,0.614741218,87571.93791,0.189450787,6079.108691
0.371581844,9825.292488,0.301450024,67633.89903,1.09547495,23888.98768,0.393400769,10522.19003,0.323454762,95055.85385,0.291241281,9588.356424
0.440006725,12193.18272,0.265788802,65943.07897,0.598289152,15826.41995,1.134274298,26521.47017,0.301393755,75874.20741,0.877968563,22815.79285
0.269290796,7190.531619,0.310692371,69152.79684,0.663770545,14615.20063,0.79522203,17066.93545,-0.157524848,70186.12458,0.397090071,11577.41498
0.596975455,15259.99601,0.330533327,66619.24422,0.931880165,22581.94879,1.035037342,20676.33017,0.944548426,90210.14263,1.067402242,26047.38972
0.357797138,11453.03627,0.330096811,59247.58827,0.570139861,15012.41582,0.956635408,20805.41397,0.327354098,76997.25463,0.426948283,12639.71154
0.288076117,9493.899799,0.282608156,66109.96999,0.365604913,11975.41434,0.304553203,9850.273179,0.415619341,94005.04858,0.992155758,25337.88228
0.458489196,11501.04886,0.378720714,74217.28203,0.489155909,13213.31505,0.765656064,17427.29535,0.406659711,80472.64718,0.889558304,18867.99179
0.517486772,13473.08836,0.305602391,59474.61325,0.700798553,18430.20866,0.892542202,22573.36284,0.609293149,93346.64065,0.587500426,16086.91454
0.409611954,10600.86803,0.358525375,70343.3339,0.641331177,14598.645,0.406484217,10104.13287,0.688940411,101851.3064,0.691992842,15298.09295
0.43411407,10706.57507,0.285844257,60553.35534,0.780384082,20084.97137,1.044665073,26390.25821,0.317797395,64718.72321,0.931383839,24305.94839
0.474518759,11610.02969,0.291337311,69405.16208,1.177792112,28620.90788,1.03018835,26126.6115,0.783980176,91838.58692,0.811966472,20826.50352
0.435233133,12100.25027,0.287229847,54762.44852,0.805716804,18939.90285,0.818629523,18015.7091,0.214698949,77589.17302,0.659540304,16572.79648
0.488435532,12802.076,0.322554788,68754.27729,1.0280549,23538.40316,1.345136612,29142.10012,0.465002183,91326.51734,0.657245875,16988.4783
-0.000366944,5295.494064,0.229294588,66162.11063,0.537829062,17039.44561,-0.069118456,5087.739686,0.053050664,73543.30885,0.840810259,24484.41518
0.573370014,12962.21561,0.32340531,63302.88595,0.468322228,11746.5569,0.541546397,11048.00262,0.546606833,74251.21089,0.566855662,14715.14234
0.387363646,14425.38,0.317492,59971.12971,0.596087025,16064.77888,0.506463223,15129.85862,0.54216043,75929.62383,0.463308098,17052.30298
0.453598789,13239.86798,0.282659579,64346.56844,0.069065001,7548.745212,0.013582299,5999.098863,0.19369005,81898.23,0.295149236,12151.69338
0.313524271,7995.067259,0.335581654,68980.87022,1.464146475,33159.75648,0.978383307,24279.26057,-0.031488643,67828.79091,0.604079147,13497.18627
0.635029679,12303.21685,0.308697824,61466.12087,0.622976477,14013.43549,1.114602454,29499.50167,0.617175587,91145.9649,0.54274603,11112.77457
0.476080578,12165.49795,0.320668794,69720.02932,0.684588874,17078.98431,0.286531372,9028.475102,0.110722503,72335.69661,0.281634892,9682.494494
0.582014088,16399.69454,0.306380201,63402.74224,0.723969367,16480.9312,0.427062751,8854.49266,0.769174287,91094.15024,0.78065926,15079.08507
0.373047708,12901.24797,0.278602063,68379.50112,0.511188508,17138.41641,0.464231999,15168.35999,0.458782845,91882.11025,0.666712094,21669.9389
0.257746479,7401.922824,0.279511456,64799.9859,0.475693628,12604.96992,0.702061238,16680.34819,0.315432076,86090.89933,0.431203896,12580.22588
0.918481055,21137.99594,0.338071673,72629.40116,0.586293528,16205.37141,0.347373434,8561.086604,0.522839565,102338.8311,0.503228762,13455.44239
0.174849153,10458.24794,0.269611404,64925.08979,0.50626648,20411.15457,1.567008373,38127.16572,0.17092843,78981.55044,0.130268366,11381.49701
0.693354326,17638.01835,0.268676583,64282.78472,0.727765878,18550.87203,0.689453522,16923.81888,0.322128328,86184.46494,0.779086903,20432.25304
0.896722575,21395.62055,0.309627584,69579.39833,0.596748553,15804.64627,0.566859577,13985.10263,0.488569469,84709.42512,1.250199041,30477.91759
0.216013583,8534.808657,0.270358122,62479.38859,0.531207627,15793.63065,0.361839766,12475.29747,1.264242131,143136.6952,0.722807948,21251.91143
0.131759823,4726.710847,0.307404024,60452.49803,0.207046346,5966.676337,0.752173925,18280.19312,0.225078899,76972.77168,0.498966902,14478.40687
0.788686547,18612.33462,0.347051809,60633.35055,1.34846147,29717.02622,1.502325896,31298.787,0.580153227,94780.90442,0.874725046,21504.59082
0.575435358,15669.82571,0.322264042,60591.01397,0.512116604,15021.11184,1.128232707,28858.15582,0.532848306,82591.11305,0.628431408,18464.83088
0.366427101,11031.0432,0.251424378,64680.17624,0.512614434,15045.33559,1.041944598,26555.80893,0.603425643,96677.05242,0.940884309,22304.31875
0.109839855,4782.88486,0.364364087,67003.86512,1.377690281,29666.53647,1.073708662,22289.84431,0.722870096,81979.33743,0.578790986,13688.10351
0.693630626,17523.55307,0.279045668,71051.6189,0.475391314,14283.60973,0.902488322,21945.21331,0.734161781,77139.58023,0.45572714,13957.86098
0.706509655,19013.72674,0.28493579,64413.3571,1.100775855,27405.95291,0.552060179,14949.99928,0.409692888,79058.53607,0.915981559,24295.96028
1.843564185,41378.24243,0.280713447,60590.45267,0.690109955,19788.77914,0.427314176,13513.01412,0.393651032,97601.62405,1.226125025,31563.37347
0.506587839,17112.88949,0.267339986,76217.69729,0.31496972,13212.38502,0.343245009,12645.2599,0.317207916,81672.92072,0.741233969,24268.15999
0.862744607,20425.78725,0.348172703,65901.94246,1.019724234,23838.52356,0.849251336,17696.31323,0.280954073,68464.21136,0.656823646,18164.88573
1.029784442,24724.03687,0.288333378,74217.33454,0.556839894,16015.25652,0.283402986,10359.94499,0.461933502,93977.92559,0.738932801,19252.04332
0.516888592,16096.35431,0.256951786,61706.59777,1.376634409,34607.36322,0.393610362,13556.07882,0.029558537,82331.21164,0.62689769,18606.81091
0.299053262,10084.84481,0.290839833,66786.96321,0.165738201,7767.797991,1.008505891,23191.87144,0.297035147,67113.44144,0.469459764,13740.33159
0.163027404,7432.698484,0.307930807,64204.59644,0.375428961,11421.81362,0.439967183,12688.35199,0.342551756,89891.26906,0.536305624,15821.36889
-0.182590428,-867.4212442,0.315209326,65567.83052,0.744018883,17901.57036,0.005136527,2537.49487,-0.073272269,70395.85973,0.222556815,6878.646104
0.651230995,13123.6248,0.328354252,59643.0983,0.606706882,13973.92235,1.245092236,27809.17454,1.052303533,104639.9581,1.08822582,22307.60935
0.694647569,14349.54754,0.379647645,65388.8727,0.483467066,11112.80068,0.716799493,13362.68581,0.420623187,84226.01583,0.690250499,15591.97074
0.922935111,18159.21915,0.320583005,65557.47873,0.226001815,6721.58539,0.86125217,23363.89879,0.432486844,80149.21286,0.208043065,6959.666895
0.251685052,9255.693286,0.287987647,60705.47271,1.057358471,25645.6467,0.663504658,16344.83659,0.601751271,95643.36494,1.205516173,31588.81209
0.749440622,15677.07127,0.272235154,71513.24892,0.579407347,13854.78387,0.618049278,14657.7229,0.60626092,80050.75799,1.235733836,34520.41985
0.762470196,19577.71925,0.309716762,69672.62509,0.71515801,19985.59775,1.034556909,26614.83184,0.066021737,75121.84317,0.520128819,16111.08829
0.285762946,5534.737064,0.338068747,67660.12193,0.534691424,10576.7107,0.733392158,16137.24053,0.405625827,84383.73633,0.54564853,14202.82331
0.748891925,17233.26101,0.341506319,63858.72563,0.714279437,13550.99847,0.702454241,16169.64079,0.841701972,80215.11951,1.061034776,23976.92005
0.931030472,17175.93324,0.354892643,74201.60122,0.675792412,15322.05779,0.966474412,21698.48637,0.87497401,90220.78909,0.685635044,14996.04147
0.525398094,14207.11292,0.296492459,64924.47718,1.004524053,26369.28195,1.257056813,29083.00962,0.904432121,80655.23986,0.548626961,16310.76401
0.256016126,9666.307673,0.336780418,69254.29105,0.569210857,15533.63369,1.270962715,30155.39988,0.493114975,95280.2747,0.992137612,26033.39347
0.315154113,9024.057209,0.318918857,68485.3089,0.425260768,12220.20408,0.822163093,19392.35484,0.288717827,63610.03338,0.615053699,16134.33376
0.156383085,5887.26023,0.29072306,60477.01588,0.653188685,14244.66787,0.603769001,13899.18084,0.250012619,77925.48041,0.684021007,17749.43381
0.860392753,21381.39389,0.303971347,67659.16924,1.274185539,28966.55218,1.095504724,26210.89087,0.733681869,93278.44111,0.488247804,14846.77953
1.0039303,21337.46334,0.331376256,62539.0676,0.918914452,19822.53577,1.145216755,24306.46777,0.666832157,72440.79847,0.756867818,17365.51434
1.067098296,21934.09548,0.348051273,66543.47792,0.469990776,11901.84829,0.634522153,14047.64901,0.382349489,86071.48602,0.684545067,16064.95876
0.612346296,17218.16205,0.307450385,65222.8129,0.67543044,18055.35686,0.572909326,16130.21928,0.045336418,70491.0031,0.619837785,17684.43536
0.54971237,13851.58298,0.301473574,62575.01055,0.47162551,13565.32101,1.167844881,26678.2207,0.432614561,92266.49623,0.454337441,12699.19449
0.9606973,21726.03858,0.329901198,61155.95017,0.568506518,15125.54068,0.758908535,17952.85784,0.330011901,81528.29469,0.517466996,14830.93267
0.735569367,15325.63485,0.322143557,71777.82349,0.540552307,14234.11828,0.888355371,23623.21785,0.759469695,110071.855,0.77205683,21333.07227
0.274058766,8640.121825,0.312985734,58643.73483,0.20559788,7542.494537,0.583772343,14367.47359,0.262833563,74329.31596,0.004864559,4327.401778
0.273702698,8634.869154,0.300893235,62946.96251,1.157632879,27715.32532,0.83882398,20401.51612,0.915466009,92175.21093,0.303385612,10234.3248
0.552754431,13439.9391,0.304467365,69230.31271,0.734041206,17005.29471,1.171985566,24360.66806,0.440651995,69774.11769,1.086653405,23349.58179
-0.143337112,1750.303195,0.287820485,67162.70744,0.348563225,12142.31555,0.612972927,16724.44441,-0.325752976,67390.7798,0.109508902,7529.926215
0.383622322,11824.86173,0.318269873,62472.95583,0.619425583,16113.09424,0.584866926,15491.55121,0.602159793,97809.8457,1.073343814,25866.49191
0.106621626,2515.373747,0.309226842,67391.46897,0.412935386,9997.386802,0.494672813,9622.073249,0.162368303,81936.86216,-0.091431952,366.5251603
1.313992432,24925.30542,0.296011906,66787.54026,0.874759329,19189.44134,1.093261134,24887.49923,0.653127718,95908.13661,1.027137545,24591.53968
0.340632586,10948.41868,0.251684029,66194.10052,0.241313259,8279.857365,0.349772856,11875.8078,0.652501063,117861.3669,0.570157073,17702.46754
0.611171405,16375.75821,0.282699265,60146.3661,0.879059364,22418.53733,0.834634214,20324.85037,0.894962865,102130.8828,1.452656939,34457.22443
0.340104026,10057.65085,0.323806655,70774.55754,0.219819472,8948.557206,0.586676626,16373.97114,0.030075458,75252.26049,0.646802704,17331.96764
0.346645029,11344.02954,0.296021244,63158.75085,0.321188394,11806.86357,0.463476449,14026.70479,0.083433455,85201.06657,0.509924562,17076.94688
0.298069958,6789.581943,0.338271854,63988.05606,0.496344168,12322.2665,2.498989783,50411.95752,0.291942412,74624.89173,0.144066752,5074.717069
0.452366668,12825.20341,0.300820018,69242.12393,-0.126273054,1191.792915,0.698723356,17028.96298,-0.35866995,55864.30728,-0.137754082,2102.689579
0.297184047,9174.572499,0.331490927,65048.35029,0.270653148,9521.357745,0.444316743,11898.44325,0.123153766,86809.74466,0.34404551,11787.66963
0.616467856,17076.80336,0.321848732,64613.65141,0.294135407,10639.55408,0.691724791,18653.87891,0.295440668,71578.39654,0.851354315,23691.3979
0.875998284,21190.35189,0.281245166,69348.06332,0.749499043,18826.12221,0.676475135,18164.75721,0.479586155,81676.35685,0.935001622,25016.7042
0.548289587,12774.86679,0.337783328,65597.79477,0.810915679,18454.60509,1.555567255,30328.69179,0.916122052,75565.53839,1.198151427,25838.26977
0.656571899,19077.49961,0.293042138,59498.54384,0.546994368,17010.33265,1.287889421,32325.70957,0.438005336,91580.05787,1.099871399,29123.0529
0.954952586,16816.65724,0.322722262,64279.95782,1.907849372,37186.3951,1.397417299,28766.79987,0.458066041,76763.73074,0.98825863,19918.16434
0.557647427,13585.2095,0.280786592,63461.60145,0.597076304,15861.87261,0.492333995,13497.43923,0.277279264,91659.1741,0.27717026,10985.28623
0.591155297,15022.29531,0.298778057,66057.3771,0.970205133,22478.21173,0.605005181,17361.89914,0.373975949,71312.22274,1.005513144,26558.54911
0.277679124,10659.79632,0.252951374,59193.9039,0.642446577,17902.94716,0.530520867,16354.71086,0.421944308,93423.31237,0.132643068,9291.99061
0.194805694,11799.05432,0.249384465,67773.42464,0.903282459,26074.00384,0.571574297,20500.67123,0.027214943,91506.7711,0.475244605,16381.42722
0.498754164,13844.9566,0.337664772,74140.42708,0.671535163,15865.07229,1.117185139,23834.90758,0.875116165,80963.86479,0.936326812,21305.68244
0.561998597,11680.33163,0.287991627,66295.14987,0.595440165,15792.31666,0.421464931,12955.3302,0.329391445,84058.03845,0.352124867,9774.086427
0.464132685,12171.32888,0.312499228,69053.74158,0.814688892,18688.84127,0.540085013,14045.3811,0.422674847,77551.99187,0.592342764,15467.55319
0.426802974,10714.52451,0.332443331,67116.499,0.433310032,12176.45855,0.972257143,19749.04103,0.638296345,96086.94043,0.276232301,10151.02917
0.555937585,11812.29038,0.295268654,65801.47933,1.304035309,27018.54933,0.299945118,9013.738245,0.592719621,83633.40551,0.617001382,13599.20196
0.412120551,12609.07983,0.306316731,65321.50276,0.393293644,12143.76237,0.147634412,7271.621961,-0.394542051,74346.98707,0.296550507,11062.70506
0.581520418,16473.93725,0.278823348,64737.74856,0.544137067,15089.18263,0.3186115,10884.56067,0.260472956,79759.66706,0.787480418,20179.78307
0.853864491,25607.07271,0.288566856,64655.94704,0.715180443,16957.40969,0.606447696,18265.47798,0.40774051,81987.55144,0.969535527,21927.14191
0.489882613,13298.21586,0.315926445,68423.68671,0.339419095,11587.77601,0.722932148,18518.71546,0.269084519,77669.08371,0.383630661,13124.74032
0.631614527,16417.85681,0.284866301,65392.42123,0.156918495,7847.615172,0.525529972,17073.28752,0.125973209,78658.19163,0.467517187,16580.99009
0.657148073,14451.50466,0.364882916,73156.38119,0.933227555,18985.50081,1.019519066,19808.16781,0.767511824,87388.67532,0.816151329,18148.40498
0.13423086,7080.188253,0.293970551,66858.69188,0.632168687,16393.58745,0.426213353,11879.80419,0.269131572,83272.86717,0.941446479,24681.74294
0.415265467,10378.39786,0.32331925,55693.58372,0.693472157,15384.5538,0.447121776,11314.72938,0.353627974,89635.64344,0.911749189,20294.55194
0.431624491,9332.190134,0.336748918,76025.24805,0.734285355,15258.28265,0.720963589,18637.98837,0.552608303,92924.41608,0.538475711,13159.39585
0.253120335,8402.123797,0.310602034,63069.93288,0.972859872,23202.34046,0.512203645,13132.72354,0.308909503,73786.33809,0.375447872,10649.3322
0.521005479,12356.66273,0.339409486,64638.46177,0.852413771,19836.78221,1.085194322,23229.15488,0.424291212,87992.81287,0.663259226,16196.9014
0.762355369,16856.95555,0.350177832,66472.7884,1.357498044,28492.34438,0.911907163,19849.88345,0.490799935,64535.86338,1.617961614,34624.60618
0.904421931,24168.07636,0.280468649,66948.92352,0.981892234,24907.68833,1.032614997,26968.12462,0.685412726,87695.28168,0.933216548,26854.31171
0.398333084,12276.00519,0.288289329,65501.34392,0.806039123,17760.64412,0.356171615,11934.70567,0.172181658,70626.88197,0.388390051,13021.73427
0.608624697,14868.54155,0.340744593,65027.90128,1.521863292,33323.11081,1.723855064,37036.39598,0.553652034,80326.87091,1.15609482,27691.81599
